pvalue adj_pvalue weight weighted_pvalue group covariate fold symbol bh
0.00149 0.110404260941867 4.82193052456063 0.000309004866911841 11 5.93615330263524 2 ADNP 0.365779054054054
0.509 1 0.385724781771319 1 8 1.15877442655446 5 ADNP2 1
0.892 1 0.169605541081847 1 5 -0.578246066068068 4 ADO 1
0.907 1 0.410939709841525 1 9 2.7464094299043 2 ADORA1 1
0.524 1 0.385724781771319 1 5 -0.851489086949249 5 ADORA2A 1
0.608 1 0.385724781771319 1 6 -0.343618397175153 5 ADORA2B 1
1 1 0.167031115853511 1 6 -0.178277332163381 1 ADPGK 1
0.0665 1 0.169605541081847 0.392086246568494 5 -1.03850175165589 4 ADPRH 1
0.373 1 0 1 3 -2.1917940538332 1 ADPRHL1 1
0.339 1 0 1 3 -2.12879688658665 2 ADPRM 1
0.783 1 0.0766404183385558 1 7 0.0908239476945699 3 ADRA1A 1
0.0176 0.408173262631187 4.07367989367099 0.00432041801500996 10 3.44847409303128 3 ADRA1B 0.821788235294118
0.717 1 0.00325203937274412 1 6 -0.350063063666509 3 ADRA1D 1
0.727 1 2.78156539953176 0.261363619249211 10 3.71575466296381 1 ADRA2A 1
0.0644 1 0.167031115853511 0.385556904597822 6 -0.241255928365546 1 ADRA2C 1
0.112 0.817069551824588 2.78156539953176 0.0402650967756694 10 4.01318876035632 1 ADRB1 1
0.599 1 0.385724781771319 1 8 0.870698949812865 5 ADRB2 1
0.161 1 0.11679592833327 1 2 -3.04724560264298 5 ADRB3 1
1 1 1 1 1 1 1 ADRM1 1
0.545 1 0.221390839485928 1 6 0.0908239476945699 4 ADSL 1
0.875 1 0.385724781771319 1 6 -0.46026091520206 5 ADTRP 1
0.484 1 0.410939709841525 1 9 2.12115393450341 2 AEBP1 1
0.934 1 4.82193052456063 0.193698352815879 10 4.01793017084554 2 AEBP2 1
1 1 0 1 3 -2.36074095437152 4 AEN 1
0.45 0.987759254344697 5.1236008176401 0.0878288563095489 11 4.68967166639142 4 AFAP1 1
0.0783 1 0.385724781771319 0.202994476114373 6 0.000716836539571442 5 AFAP1L1 1
0.757 1 0.385724781771319 1 9 2.8794654886981 5 AFAP1L2 1
0.113 0.800575072935798 2.98754760220994 0.0378236651079341 10 3.10262227628614 5 AFDN 1
0.442 0.929711362048022 6.42527294603216 0.0687908519548498 11 5.20313724710107 1 AFF1 1
0.316 1 2.78156539953176 0.11360509447421 10 3.96955026742911 1 AFF2 1
0.0465 0.506563965177643 6.42527294603216 0.00723704664230886 11 6.60799888580762 1 AFF3 0.980272569444445
0.171 0.787169803107021 5.1236008176401 0.0333749653976286 11 7.94039154042245 4 AFF4 1
0.259 1 0.169605541081847 1 5 -1.3412777030783 4 AFG1L 1
0.168 1 0.0284121911228069 1 8 1.13249068763915 3 AFG3L2 1
0.523 1 0.166477570037299 1 1 -6.27904126903974 4 AFM 1
0.125 1 0 1 3 -2.07055282867105 1 AFMID 1
0.912 1 0.11679592833327 1 2 -3.64107403474204 5 AFP 1
0.0981 0.70498452564529 4.82193052456063 0.0203445486201689 10 3.76605326446045 2 AFTPH 1
0.878 1 0.0254833920080453 1 4 -1.78823970798391 1 AGA 1
0.191 0.800575072935798 5.1236008176401 0.0372784701224974 11 7.13301516324717 4 AGAP1 1
0.0192 1 0.0786778673396068 0.244033050834039 6 0.0908239476945699 2 AGAP2 0.828621286031042
0.824 1 4.07367989367099 0.202274116157284 10 3.77609309591709 3 AGAP3 1
0.362 1 0.363558486252013 0.995713244743426 5 -1.3295997716816 1 AGAP5 1
0.468 1 0.218478071455209 1 8 1.14589952346288 1 AGAP6 1
0.796 1 0.200643126846621 1 1 -5.41797016984131 1 AGBL2 1
0.577 1 0.221390839485928 1 6 -0.351892482316937 4 AGBL3 1
0.781 1 4.07367989367099 0.191718549416067 10 4.39053678932943 3 AGBL4 1
0.949 1 0 1 3 -2.99382263257375 4 AGBL5 1
0.0606 1 0 1 3 -2.42950926947928 3 AGER 1
1 1 5.1236008176401 0.195175236243442 11 5.45992426746244 4 AGFG1 1
1 1 0.221390839485928 1 6 -0.116540050769054 4 AGFG2 1
0.232 1 0.218478071455209 1 8 1.08375383838586 1 AGGF1 1
0.0555 1 0.167031115853511 0.332273419335079 6 -0.087305736976733 1 AGK 1
0.32 1 0.410939709841525 0.778703036811421 9 2.47925964589946 2 AGL 1
1 1 0.11679592833327 1 2 -4.11652969173575 5 AGMAT 1
0.189 1 0 1 3 -2.90541384376021 3 AGMO 1
0.953 1 0.218478071455209 1 8 1.55123299180679 1 AGO1 1
0.591 1 4.82193052456063 0.12256501768114 10 3.86896875804379 2 AGO2 1
0.465 1 3.68310071232421 0.126252317359675 10 4.20083973729441 4 AGO3 1
0.789 1 0.410939709841525 1 9 2.77427095661773 2 AGO4 1
0.0701 1 0.0766404183385558 0.914660978106046 7 0.524963884794619 3 AGPAT1 1
0.873 1 0 1 3 -2.42010302846078 4 AGPAT2 1
0.693 1 0.242378328860233 1 8 1.58764433079164 2 AGPAT3 1
0.924 1 3.68310071232421 0.25087557255987 10 4.03176104648083 4 AGPAT4 1
0.422 1 0.0284121911228069 1 8 1.41825681998007 3 AGPAT5 1
1 1 3.68310071232421 0.271510359913279 10 3.51279734380259 4 AGPS 1
0.356 1 0.0214787345058515 1 2 -4.0203865382221 4 AGR2 1
0.665 1 0.201957859135383 1 1 -5.11314677027026 3 AGR3 1
0.226 1 0.385724781771319 0.585909982143659 8 1.56646742897602 5 AGRN 1
1 1 0.167031115853511 1 6 0.0908239476945699 1 AGRP 1
0.832 1 0.370418080332222 1 9 2.03840428609206 1 AGT 1
0.588 0.992225358136262 6.42527294603216 0.091513622057583 11 5.79844230684255 1 AGTPBP1 1
0.795 1 0.0254833920080453 1 4 -1.92853475144415 1 AGTR1 1
0.137 1 0.166477570037299 0.822933683914927 1 -4.51776482274826 4 AGTR2 1
0.882 1 0 1 3 -2.81852610493254 4 AGTRAP 1
0.251 1 0.0287657796889068 1 1 -4.97730306486673 2 AGXT 1
0.592 1 0.0287657796889068 1 1 -5.75029302890091 2 AGXT2 1
0.95 1 4.07367989367099 0.233204381492015 10 4.09172563968407 3 AHCTF1 1
0.311 1 0.11679592833327 1 3 -2.39476468442095 5 AHCY 1
0.118 0.767154123401812 4.07367989367099 0.0289664389642713 10 3.40175326052485 3 AHCYL1 1
0.416 1 4.07367989367099 0.102118971263872 10 4.24728720071587 3 AHCYL2 1
1 1 5.91730979646276 0.168995715011876 11 5.20003302646396 3 AHDC1 1
0.659 1 6.42527294603216 0.102563736285624 11 6.05970270980213 1 AHI1 1
0.774 1 4.07367989367099 0.190000201341915 10 4.20668895496982 3 AHNAK 1
0.194 1 0.0284121911228069 1 8 1.78066016498522 3 AHNAK2 1
1 1 4.07367989367099 0.245478296307384 10 4.01878307746171 3 AHR 1
0.0499 1 0.385724781771319 0.129366850039684 8 1.13742504613159 5 AHRR 0.984385569334837
0.417 1 0.0761414942905123 1 7 0.710536632791999 1 AHSA1 1
0.921 1 0.201957859135383 1 1 -4.96399665604275 3 AHSG 1
0.267 1 0.0214787345058515 1 2 -3.27376331967583 4 AHSP 1
1 1 0.212876412581341 1 1 -4.90224721130017 5 AICDA 1
0.63 1 0.221390839485928 1 7 0.803357451139496 4 AIDA 1
0.284 1 0.375356525345088 0.756613994492042 9 2.658047845614 4 AIF1 1
0.214 1 0.0761414942905123 1 7 0.619159455767513 1 AIF1L 1
0.39 1 0 1 3 -2.70416543451949 3 AIFM1 1
0.123 1 0.11679592833327 1 3 -2.12662082484287 5 AIFM2 1
0.837 1 0.221390839485928 1 6 -0.462463031869969 4 AIFM3 1
0.766 1 0.385724781771319 1 9 2.08654689271752 5 AIG1 1
0.656 1 0 1 3 -2.13176047982297 2 AIM2 1
0.306 1 0.167031115853511 1 6 0.0479374417240999 1 AIMP1 1
0.747 1 0 1 3 -2.76340714346195 3 AIMP2 1
0.326 1 0 1 3 -2.37430478315149 1 AIP 1
0.22 1 0.0287657796889068 1 1 -5.65006049342319 2 AIPL1 1
1 1 0.201957859135383 1 1 -4.70431783043876 3 AIRE 1
0.578 1 5.91730979646276 0.0976795232768641 11 5.06431330684816 3 AJAP1 1
0.722 1 0.221390839485928 1 7 0.447797051445944 4 AJUBA 1
0.877 1 0.2874741298107 1 4 -1.80257422836838 5 AK1 1
0.561 1 0 1 3 -2.2355796109221 4 AK2 1
0.173 1 0.218478071455209 0.791841482523647 8 1.77184871720331 1 AK3 1
0.371 1 0.221390839485928 1 8 1.25391885556225 4 AK4 1
0.543 1 5.5207154440852 0.0983568172458084 11 5.70442552426485 5 AK5 1
0.904 1 0.300594787754451 1 4 -1.69271800181455 2 AK6 1
0.495 1 0.11679592833327 1 2 -4.01209067867347 5 AK7 1
0.158 1 0.274566347243145 0.575452897219343 4 -1.51755634042288 4 AK8 1
0.179 1 0.0766404183385558 1 7 0.401984819555291 3 AK9 1
0.0418 1 0.0766404183385558 0.545404121038983 7 0.512055470376872 3 AKAP1 0.964707928388747
0.851 1 3.68310071232421 0.2310553162862 10 3.62025398201328 4 AKAP10 1
8.28e-06 0.00259301392092888 5.5207154440852 1.49980561104106e-06 11 5.80858427156545 5 AKAP11 0.01204947
0.00713 0.244465458085974 5.1236008176401 0.00139159943441574 11 6.52756179719671 4 AKAP12 0.669108631578947
0.961 1 5.1236008176401 0.187563402029948 11 6.76183706774823 4 AKAP13 1
0.017 1 0.0214787345058515 0.79148052206561 2 -3.70490418129007 4 AKAP14 0.820950815217391
0.0422 1 0.2874741298107 0.146795817862944 4 -1.97310726835331 5 AKAP17A 0.964707928388747
0.134 1 0.201957859135383 0.663504755762797 1 -4.33975450896381 3 AKAP3 1
0.431 0.987759254344697 4.82193052456063 0.0893832870060426 10 3.60638051799407 2 AKAP5 1
0.127 0.725458403756286 5.5207154440852 0.0230042648070307 11 7.94056049787305 5 AKAP6 1
0.717 1 3.68310071232421 0.194672928057821 10 4.16028515496088 4 AKAP7 1
0.34 1 0.385724781771319 0.88145749526037 7 0.454211894824274 5 AKAP8 1
0.816 1 0.370418080332222 1 9 2.8426973154894 1 AKAP8L 1
0.769 1 5.1236008176401 0.150089756671207 11 6.77812652384236 4 AKAP9 1
0.324 1 0.0213350353753258 1 2 -3.93260341780914 3 AKIP1 1
1 1 0.385724781771319 1 9 1.85406544148181 5 AKIRIN1 1
0.535 1 0.370418080332222 1 9 2.67783383467623 1 AKIRIN2 1
0.384 1 0.385724781771319 0.995528465235243 8 1.29036632008823 5 AKNA 1
0.519 1 0 1 3 -2.25993860643471 1 AKNAD1 1
0.0669 1 0.300594787754451 0.222558749270959 4 -1.51166143548064 2 AKR1A1 1
0.254 1 0.0761414942905123 1 7 0.477281856108186 1 AKR1B1 1
0.269 1 0.201957859135383 1 1 -5.01333082964793 3 AKR1B10 1
0.943 1 0 1 2 -3.60359462592454 1 AKR1B15 1
0.275 1 0.385724781771319 0.712943562342947 7 0.385138184933395 5 AKR1C1 1
0.606 1 0.40332971521484 1 5 -0.869451148896583 2 AKR1C2 1
0.148 1 0.365940736211137 0.40443707233132 5 -1.0542723290744 3 AKR1C3 1
0.31 1 0.200643126846621 1 1 -5.51008210748674 1 AKR1C4 1
0.554 1 0.200643126846621 1 1 -5.52210451432278 1 AKR1D1 1
0.646 1 0 1 3 -2.66673630179343 3 AKR1E2 1
0.0351 1 0.0235148833964863 1 2 -3.42197822927105 2 AKR7A2 0.934190881458967
0.762 1 0 1 3 -2.49403929169546 1 AKR7A3 1
0.236 1 0.385724781771319 0.611835202592492 5 -0.991682801873266 5 AKR7L 1
0.00485 0.725458403756286 0.218478071455209 0.0221990242210387 8 1.27315907491297 1 AKT1 0.570018679245283
0.374 1 0.221390839485928 1 6 0.0908239476945699 4 AKT1S1 1
0.121 1 0.385724781771319 0.313695167430897 8 1.43208593286846 5 AKT2 1
0.212 1 0.0761414942905123 1 7 0.0908239476945699 1 AKT3 1
0.0401 1 0.363558486252013 0.110298621862462 5 -0.91374996439136 1 AKTIP 0.964707928388747
0.764 1 0.363558486252013 1 5 -1.30597257762672 1 ALAD 1
0.411 1 0.385724781771319 1 6 0.0183361083337337 5 ALAS1 1
1 1 0.0213350353753258 1 2 -3.0447301630578 3 ALAS2 1
0.819 1 0.0235148833964863 1 2 -3.96295838983089 2 ALB 1
0.0669 0.607584289830699 5.5207154440852 0.0121179946109477 11 6.0759950163802 5 ALCAM 1
0.81 1 0 1 3 -2.85692481895033 1 ALDH16A1 1
0.345 1 0.169605541081847 1 5 -0.559280795412842 4 ALDH18A1 1
1 1 0.0284121911228069 1 8 1.57262024151321 3 ALDH1A1 1
0.0752 1 0.242378328860233 0.310258760977612 7 0.227659485886847 2 ALDH1A2 1
1 1 0.274566347243145 1 4 -1.67650992283982 4 ALDH1A3 1
0.708 1 0 1 3 -2.26713709376545 2 ALDH1B1 1
0.616 1 0.221390839485928 1 7 0.581195565207773 4 ALDH1L1 1
0.745 1 0.167031115853511 1 6 -0.21667527654417 1 ALDH1L2 1
0.761 1 4.07367989367099 0.186808983489919 10 3.27859140104379 3 ALDH2 1
0.744 1 0 1 2 -3.54522299459999 1 ALDH3A1 1
0.232 1 0.385724781771319 0.60146511441296 8 1.39269229668562 5 ALDH3A2 1
1 1 0.11679592833327 1 2 -3.77959076613835 5 ALDH3B1 1
0.722 1 0.201957859135383 1 1 -5.01425123748871 3 ALDH3B2 1
0.201 1 0.169605541081847 1 5 -0.80286358874739 4 ALDH4A1 1
0.71 1 0.0761414942905123 1 7 0.520671656748878 1 ALDH5A1 1
0.461 1 0.221390839485928 1 7 0.121120706207978 4 ALDH6A1 1
0.24 1 0.0761414942905123 1 7 0.69888620166172 1 ALDH7A1 1
0.762 1 0.0235148833964863 1 2 -3.94080779723109 2 ALDH8A1 1
0.856 1 0.167031115853511 1 6 -0.21419162375193 1 ALDH9A1 1
0.669 1 2.78156539953176 0.240512051276097 10 3.50407359361351 1 ALDOA 1
0.821 1 0.0287657796889068 1 1 -5.21998354426043 2 ALDOB 1
0.384 1 0.221390839485928 1 8 1.05592512806287 4 ALDOC 1
0.795 1 0.0254833920080453 1 4 -2.0431519533009 1 ALG1 1
0.0272 1 0 1 3 -2.76148451858217 2 ALG10 0.876279569892473
0.858 1 0.0254833920080453 1 4 -1.84602819828131 1 ALG10B 1
0.347 1 0.0284121911228069 1 8 1.67650329442069 3 ALG11 1
0.499 1 0.0214787345058515 1 2 -3.45427692139068 4 ALG12 1
0.332 1 0.385724781771319 0.860717318901304 9 2.86327643549761 5 ALG13 1
1 1 0.0786778673396068 1 6 -0.360812759829056 2 ALG14 1
0.162 1 0.169605541081847 0.955157472843548 5 -0.698031819496098 4 ALG1L 1
0.601 1 0.385724781771319 1 5 -1.35427108366191 5 ALG2 1
0.736 1 0 1 2 -3.83886902092974 1 ALG3 1
0.361 1 0 1 3 -2.95369913732939 4 ALG5 1
0.853 1 0.385724781771319 1 5 -0.689019547578669 5 ALG6 1
0.208 1 0.385724781771319 0.539244585335756 5 -1.25076047178391 5 ALG8 1
0.353 1 0.0786778673396068 1 6 -0.296047520397394 2 ALG9 1
0.264 1 0.0766404183385558 1 7 0.604461098424006 3 ALK 1
0.264 1 0.0766404183385558 1 7 0.723333121850202 3 ALKAL2 1
0.607 1 0.11679592833327 1 3 -2.20210918591047 5 ALKBH1 1
0.858 1 0.0214787345058515 1 2 -3.98090087463616 4 ALKBH2 1
0.968 1 0.11679592833327 1 3 -2.30581851681741 5 ALKBH3 1
0.729 1 0 1 2 -3.77733149659674 1 ALKBH4 1
0.126 1 0.385724781771319 0.326657777655314 9 1.99801402115261 5 ALKBH5 1
0.284 1 0.2874741298107 0.987914982774318 4 -1.72194733514241 5 ALKBH6 1
1 1 0 1 3 -2.90803120014816 4 ALKBH7 1
0.934 1 0.385724781771319 1 5 -0.819329736139284 5 ALKBH8 1
0.778 1 0.201957859135383 1 1 -5.82968115704464 3 ALLC 1
0.304 0.952176071230216 4.07367989367099 0.0746254020774448 10 4.40093778229628 3 ALMS1 1
0.00504 1 0.0214787345058515 0.234650695953569 2 -3.78611074183475 4 ALOX12 0.570018679245283
0.642 1 0.0214787345058515 1 2 -3.91618939005347 4 ALOX12B 1
0.868 1 0.200643126846621 1 1 -5.05165541239215 1 ALOX15 1
0.836 1 0.0287657796889068 1 1 -4.78040284605663 2 ALOX15B 1
1 1 0.221390839485928 1 8 1.16873103534258 4 ALOX5 1
0.466 1 0.385724781771319 1 9 2.25685349345797 5 ALOX5AP 1
0.222 1 0.0214787345058515 1 2 -3.49870061679945 4 ALOXE3 1
1 1 0.11679592833327 1 2 -4.15656771815636 5 ALPI 1
0.169 1 0.0761414942905123 1 7 0.410797299248298 1 ALPK1 1
0.373 1 0.11679592833327 1 2 -3.09885998284936 5 ALPK2 1
0.084 1 0.167031115853511 0.502900310344985 6 0.0908239476945699 1 ALPK3 1
0.133 1 0.218478071455209 0.608756746680029 8 0.995808111195881 1 ALPL 1
0.572 1 0.00325203937274412 1 6 0.0908239476945699 3 ALPP 1
0.845 1 2.98754760220994 0.28284068155933 10 3.21460700056151 5 ALS2 1
0.838 1 0 1 3 -2.45952948327552 4 ALS2CL 1
1 1 0 1 2 -3.58629775186822 1 ALX1 1
1 1 0.272729416610176 1 4 -1.77834057077891 3 ALX3 1
0.777 1 0 1 3 -2.29902852508207 4 ALX4 1
1 1 1 1 1 1 1 ALYREF 1
1 1 0.365940736211137 1 5 -0.91939834966411 3 AMACR 1
0.239 1 0.0214787345058515 1 2 -4.12309252308686 4 AMBN 1
0.635 1 0.212876412581341 1 1 -4.90065044698979 5 AMBP 1
0.0442 0.532116886995499 5.5207154440852 0.00800620869662014 11 4.61995257298927 5 AMBRA1 0.975549684741488
1 1 0.370418080332222 1 9 2.6377937205467 1 AMD1 1
0.818 1 0.200643126846621 1 1 -4.55932176142122 1 AMDHD1 1
0.698 1 0 1 3 -2.35407896133462 3 AMDHD2 1
1 1 0 1 2 -3.83731553715175 1 AMELX 1
1 1 0.00325203937274412 1 6 -0.258617162051414 3 AMER1 1
0.277 1 0.385724781771319 0.718128606432714 9 2.74297988754971 5 AMER2 1
0.00573 0.954272046539499 0.0761414942905123 0.0752546302563698 7 0.307826315421532 1 AMER3 0.600225269461078
0.48 1 0.0766404183385558 1 7 0.608551856050577 3 AMFR 1
0.244 1 0 1 3 -2.93553675918771 1 AMH 1
0.548 1 0.212876412581341 1 1 -4.35473300710977 5 AMHR2 1
0.73 1 0.385724781771319 1 9 2.18896840693326 5 AMIGO1 1
0.58 1 0.242378328860233 1 7 0.384099456525762 2 AMIGO2 1
0.136 1 0.0254833920080453 1 4 -1.38039469754258 1 AMIGO3 1
0.0752 1 0.0761414942905123 0.987634938094068 7 0.279581132711652 1 AMMECR1L 1
0.164 1 0.0235148833964863 1 2 -3.22551697236968 2 AMN 1
1 1 0.0284121911228069 1 8 1.54814127187176 3 AMN1 1
0.323 1 0.370418080332222 0.871987673253709 9 2.97484692227634 1 AMOT 1
0.00843 0.253845077961614 5.5207154440852 0.00152697600254542 11 4.74825212220457 5 AMOTL1 0.691141267605634
0.806 1 4.82193052456063 0.167152968275801 10 3.69308435341151 2 AMOTL2 1
0.334 1 0.200643126846621 1 1 -5.83439894588796 1 AMPD1 1
0.547 1 0.221390839485928 1 8 0.994195487323538 4 AMPD2 1
0.389 1 0.385724781771319 1 7 0.495236041796227 5 AMPD3 1
0.0293 0.421713746982663 6.42527294603216 0.00456011756171289 11 6.19793516624769 1 AMPH 0.892959685863874
0.452 1 0.169605541081847 1 5 -0.66478906021925 4 AMT 1
0.436 1 0 1 2 -3.61290108480907 1 AMTN 1
0.659 1 0.300594787754451 1 4 -1.89319394682414 2 AMY1C 1
0.525 1 0.200643126846621 1 1 -4.66942978103237 1 AMY2A 1
0.865 1 0.169605541081847 1 5 -0.916689994732155 4 AMY2B 1
0.0854 1 0.0766404183385558 1 7 0.102182153581507 3 AMZ1 1
0.305 1 0.169605541081847 1 5 -1.18572394453961 4 AMZ2 1
0.778 1 0.242378328860233 1 8 1.2928049395876 2 ANAPC1 1
1 1 0.0786778673396068 1 6 -0.0393307181059774 2 ANAPC10 1
0.459 1 0.0254833920080453 1 4 -1.48458035909337 1 ANAPC11 1
0.173 1 0.169605541081847 1 5 -0.875140633663989 4 ANAPC13 1
1 1 0.274566347243145 1 4 -1.95905585238109 4 ANAPC15 1
0.465 1 0.0786778673396068 1 6 -0.225207861741194 2 ANAPC16 1
0.0493 1 0.365940736211137 0.134721268013068 5 -0.970585686685479 3 ANAPC2 0.984385569334837
0.288 1 0.0284121911228069 1 8 1.6390721065577 3 ANAPC4 1
0.479 1 0.385724781771319 1 9 1.81105733189897 5 ANAPC5 1
0.649 1 0.169605541081847 1 5 -0.774188954163916 4 ANAPC7 1
1 1 0.169605541081847 1 5 -0.555917289831103 4 ANG 1
0.87 1 0.385724781771319 1 6 -0.344236813072051 5 ANGEL1 1
0.652 1 0.242378328860233 1 8 1.46686612771391 2 ANGEL2 1
0.453 1 0.410939709841525 1 9 2.44591459527501 2 ANGPT1 1
0.536 1 0.385724781771319 1 8 1.5050665146836 5 ANGPT2 1
1 1 0.0287657796889068 1 1 -4.48459151039782 2 ANGPT4 1
0.208 1 0.169605541081847 1 5 -1.34314328888877 4 ANGPTL1 1
0.0802 1 0.37284527840381 0.215102630086519 9 1.86534562953576 3 ANGPTL2 1
0.522 1 0.200643126846621 1 1 -4.89762566138579 1 ANGPTL3 1
0.745 1 0.218478071455209 1 8 1.59017692620104 1 ANGPTL4 1
0.078 1 0.0287657796889068 1 1 -4.35811656014051 2 ANGPTL5 1
0.265 1 0.0235148833964863 1 2 -3.37813854374956 2 ANGPTL6 1
0.0764 1 0.0214787345058515 1 2 -3.78251370943345 4 ANGPTL7 1
0.312 1 0.385724781771319 0.808866878003634 5 -0.578369039008387 5 ANGPTL8 1
0.24 1 0.0284121911228069 1 8 1.01748817642728 3 ANK1 1
0.00647 0.225131509237921 5.5207154440852 0.00117194955355503 11 7.68953847559458 5 ANK2 0.634750617977528
0.0473 0.557692756470046 5.1236008176401 0.00923178867431481 11 7.12107154598215 4 ANK3 0.980272569444445
0.899 1 0.37284527840381 1 9 1.8501505154267 3 ANKAR 1
0.175 1 0.385724781771319 0.453691357854603 8 1.14466826075705 5 ANKDD1A 1
0.335 1 0 1 3 -2.55015321323083 3 ANKDD1B 1
0.352 1 0.300594787754451 1 4 -1.41296053989172 2 ANKEF1 1
0.235 1 0.0284121911228069 1 8 1.00272817938502 3 ANKFN1 1
0.466 1 4.07367989367099 0.114392886079241 10 4.35921462220117 3 ANKFY1 1
0.476 0.948047062134235 6.42527294603216 0.0740824559513767 11 4.76994339796878 1 ANKH 1
0.156 0.800575072935798 4.07367989367099 0.0382946142239519 10 3.28705074811412 3 ANKHD1 1
0.02 0.389107520786842 5.1236008176401 0.00390350472486884 11 5.53697777796681 4 ANKIB1 0.828621286031042
0.197 1 0.221390839485928 0.889829048290507 7 0.0908239476945699 4 ANKK1 1
0.451 1 0.166477570037299 1 1 -4.60262893157182 4 ANKLE1 1
0.853 1 0.37284527840381 1 9 2.21853406909401 3 ANKLE2 1
0.0339 1 0.0284121911228069 1 8 0.836501488768415 3 ANKMY1 0.919105263157895
0.556 1 0.370418080332222 1 9 2.96487051472379 1 ANKMY2 1
1 1 0.0766404183385558 1 7 0.585735377025612 3 ANKRA2 1
0.372 1 0 1 3 -2.20999215676349 3 ANKRD1 1
1 1 3.68310071232421 0.271510359913279 10 3.14539052468394 4 ANKRD10 1
0.0183 0.382598379524797 5.1236008176401 0.00357170682325499 11 6.75712310270239 4 ANKRD11 0.823641494845361
7.87e-05 0.0133804094059056 4.82193052456063 1.63212637758133e-05 11 7.19829175288423 2 ANKRD12 0.0463614483870968
0.411 1 0.221390839485928 1 7 0.0908239476945699 4 ANKRD13A 1
0.0642 1 0.375356525345088 0.171037388895736 9 2.01481210719346 4 ANKRD13B 1
0.632 1 4.82193052456063 0.131067836166633 10 3.80149051977857 2 ANKRD13C 1
0.192 1 0.242378328860233 0.792150028027946 7 0.172857802880903 2 ANKRD13D 1
0.882 1 0.300594787754451 1 4 -2.02329533802894 2 ANKRD16 1
0.358 0.920392531637967 5.5207154440852 0.0648466677237558 11 7.72537674605482 5 ANKRD17 1
0.852 1 0.167031115853511 1 6 -0.233277920846607 1 ANKRD18A 1
0.0174 1 0 1 2 -3.07610387430721 1 ANKRD18B 0.821232972972973
0.875 1 0.0287657796889068 1 1 -5.32087746513155 2 ANKRD2 1
0.204 1 0.0287657796889068 1 1 -4.4360482735253 2 ANKRD22 1
0.526 1 0 1 3 -2.60343830814566 1 ANKRD23 1
0.255 1 0.218478071455209 1 8 1.58289770311753 1 ANKRD24 1
0.33 0.967226869753633 4.07367989367099 0.0810078377814368 10 4.49791036791855 3 ANKRD26 1
0.684 1 0.385724781771319 1 7 0.781671087465324 5 ANKRD27 1
0.0369 0.569782442114312 3.68310071232421 0.0100187322808 10 4.23919459389734 4 ANKRD28 0.952527272727273
0.359 1 0.385724781771319 0.930715414113156 7 0.600681487293711 5 ANKRD29 1
0.243 1 0.0214787345058515 1 2 -4.11537417560072 4 ANKRD30A 1
0.77 1 0.0213350353753258 1 2 -3.3050803216305 3 ANKRD30B 1
0.0877 1 0.0214787345058515 1 2 -3.88999787546352 4 ANKRD31 1
0.11 1 0.200643126846621 0.5482370701095 1 -4.87041498771212 1 ANKRD33 1
0.841 1 0.0284121911228069 1 8 1.23994665151029 3 ANKRD33B 1
0.0131 1 0.11679592833327 0.112161444212506 2 -3.78536028957003 5 ANKRD34B 0.789423287671233
0.301 1 0.40332971521484 0.746287686340362 5 -0.693457365945562 2 ANKRD35 1
0.244 1 0.385724781771319 0.632575378951561 8 1.59232081348527 5 ANKRD36 1
0.0505 1 0.169605541081847 0.297749706040736 5 -1.32848431126735 4 ANKRD37 0.984843270300334
0.608 1 0 1 3 -2.66552997341496 2 ANKRD39 1
0.717 1 0.242378328860233 1 8 0.832639366892644 2 ANKRD40 1
1 1 0.370418080332222 1 9 2.91929819028297 1 ANKRD42 1
0.513 0.966430595570259 6.42527294603216 0.0798409661828913 11 4.81984234968489 1 ANKRD44 1
0.467 1 0.00325203937274412 1 6 0.0889792636911944 3 ANKRD45 1
0.549 1 0.242378328860233 1 8 1.62295653520262 2 ANKRD46 1
0.482 1 0.2874741298107 1 4 -1.45284065863757 5 ANKRD49 1
0.637 1 5.5207154440852 0.115383595921878 11 5.18994607704689 5 ANKRD50 1
0.562 1 0.0786778673396068 1 6 0.0908239476945699 2 ANKRD52 1
0.482 1 0 1 3 -2.74569078921693 3 ANKRD53 1
0.025 1 0.11679592833327 0.214048557657455 3 -2.9949516599859 5 ANKRD54 0.876279569892473
0.794 1 0.221390839485928 1 6 -0.231048642344723 4 ANKRD55 1
0.94 1 4.07367989367099 0.230749598528941 10 4.14617508319885 3 ANKRD6 1
0.578 1 0.11679592833327 1 2 -3.646035179907 5 ANKRD60 1
0.284 1 0 1 3 -2.60645888890774 4 ANKRD61 1
0.354 1 0.272729416610176 1 4 -1.72186981343337 3 ANKRD62 1
0.577 1 0.242378328860233 1 7 0.0908239476945699 2 ANKRD63 1
0.198 1 0.167031115853511 1 6 -0.175612515111877 1 ANKRD65 1
0.739 1 0 1 2 -3.35509581917152 1 ANKRD7 1
1 1 1 1 1 1 1 ANKRD9 1
